Type,RUN,TOOL,TPR,TNR,FPR,TP,TN,FP,FN,SHARED
Top_SNPs,n100/run75,PLINK,0.4,0.984615384615385,0.0153846153846154,4,384,6,6,Shared2
Top_SNPs,n100/run76,MultiGWAS,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared2
Top_SNPs,n100/run76,GWASpoly,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run76,GAPIT,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run76,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run77,MultiGWAS,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared2
Top_SNPs,n100/run77,GWASpoly,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run77,GAPIT,0.4,0.984615384615385,0.0153846153846154,4,384,6,6,Shared2
Top_SNPs,n100/run77,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run78,MultiGWAS,0.3,0.98974358974359,0.0102564102564103,3,386,4,7,Shared2
Top_SNPs,n100/run78,GWASpoly,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run78,GAPIT,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run78,PLINK,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run79,MultiGWAS,0.3,0.98974358974359,0.0102564102564103,3,386,4,7,Shared2
Top_SNPs,n100/run79,GWASpoly,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run79,GAPIT,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run79,PLINK,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run8,MultiGWAS,0.4,0.992307692307692,0.00769230769230769,4,387,3,6,Shared2
Top_SNPs,n100/run8,GWASpoly,0.4,0.984615384615385,0.0153846153846154,4,384,6,6,Shared2
Top_SNPs,n100/run8,GAPIT,0.4,0.984615384615385,0.0153846153846154,4,384,6,6,Shared2
Top_SNPs,n100/run8,PLINK,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run80,MultiGWAS,0.4,0.992307692307692,0.00769230769230769,4,387,3,6,Shared2
Top_SNPs,n100/run80,GWASpoly,0.4,0.984615384615385,0.0153846153846154,4,384,6,6,Shared2
Top_SNPs,n100/run80,GAPIT,0.4,0.984615384615385,0.0153846153846154,4,384,6,6,Shared2
Top_SNPs,n100/run80,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run81,MultiGWAS,0.1,0.987179487179487,0.0128205128205128,1,385,5,9,Shared2
Top_SNPs,n100/run81,GWASpoly,0.1,0.976923076923077,0.0230769230769231,1,381,9,9,Shared2
Top_SNPs,n100/run81,GAPIT,0.1,0.976923076923077,0.0230769230769231,1,381,9,9,Shared2
Top_SNPs,n100/run81,PLINK,0.1,0.976923076923077,0.0230769230769231,1,381,9,9,Shared2
Top_SNPs,n100/run82,MultiGWAS,0.2,0.98974358974359,0.0102564102564103,2,386,4,8,Shared2
Top_SNPs,n100/run82,GWASpoly,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run82,GAPIT,0.4,0.984615384615385,0.0153846153846154,4,384,6,6,Shared2
Top_SNPs,n100/run82,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run83,MultiGWAS,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared2
Top_SNPs,n100/run83,GWASpoly,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run83,GAPIT,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run83,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run84,MultiGWAS,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared2
Top_SNPs,n100/run84,GWASpoly,0.1,0.976923076923077,0.0230769230769231,1,381,9,9,Shared2
Top_SNPs,n100/run84,GAPIT,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run84,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run85,MultiGWAS,0.2,0.987179487179487,0.0128205128205128,2,385,5,8,Shared2
Top_SNPs,n100/run85,GWASpoly,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run85,GAPIT,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run85,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run86,MultiGWAS,0.2,0.98974358974359,0.0102564102564103,2,386,4,8,Shared2
Top_SNPs,n100/run86,GWASpoly,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run86,GAPIT,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run86,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run87,MultiGWAS,0.2,0.987179487179487,0.0128205128205128,2,385,5,8,Shared2
Top_SNPs,n100/run87,GWASpoly,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run87,GAPIT,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run87,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run88,MultiGWAS,0.2,0.987179487179487,0.0128205128205128,2,385,5,8,Shared2
Top_SNPs,n100/run88,GWASpoly,0.1,0.976923076923077,0.0230769230769231,1,381,9,9,Shared2
Top_SNPs,n100/run88,GAPIT,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run88,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run89,MultiGWAS,0.3,0.987179487179487,0.0128205128205128,3,385,5,7,Shared2
Top_SNPs,n100/run89,GWASpoly,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run89,GAPIT,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run89,PLINK,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run9,MultiGWAS,0.3,0.98974358974359,0.0102564102564103,3,386,4,7,Shared2
Top_SNPs,n100/run9,GWASpoly,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run9,GAPIT,0.4,0.984615384615385,0.0153846153846154,4,384,6,6,Shared2
Top_SNPs,n100/run9,PLINK,0.4,0.984615384615385,0.0153846153846154,4,384,6,6,Shared2
Top_SNPs,n100/run90,MultiGWAS,0.3,0.997435897435897,0.00256410256410256,3,389,1,7,Shared2
Top_SNPs,n100/run90,GWASpoly,0.4,0.984615384615385,0.0153846153846154,4,384,6,6,Shared2
Top_SNPs,n100/run90,GAPIT,0.5,0.987179487179487,0.0128205128205128,5,385,5,5,Shared2
Top_SNPs,n100/run90,PLINK,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run91,MultiGWAS,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared2
Top_SNPs,n100/run91,GWASpoly,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run91,GAPIT,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run91,PLINK,0.1,0.976923076923077,0.0230769230769231,1,381,9,9,Shared2
Top_SNPs,n100/run92,MultiGWAS,0.2,0.984615384615385,0.0153846153846154,2,384,6,8,Shared2
Top_SNPs,n100/run92,GWASpoly,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run92,GAPIT,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run92,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run93,MultiGWAS,0.5,1,0,5,390,0,5,Shared2
Top_SNPs,n100/run93,GWASpoly,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run93,GAPIT,0.5,0.987179487179487,0.0128205128205128,5,385,5,5,Shared2
Top_SNPs,n100/run93,PLINK,0.5,0.987179487179487,0.0128205128205128,5,385,5,5,Shared2
Top_SNPs,n100/run94,MultiGWAS,0.3,0.992307692307692,0.00769230769230769,3,387,3,7,Shared2
Top_SNPs,n100/run94,GWASpoly,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run94,GAPIT,0.4,0.984615384615385,0.0153846153846154,4,384,6,6,Shared2
Top_SNPs,n100/run94,PLINK,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run95,MultiGWAS,0.2,0.992307692307692,0.00769230769230769,2,387,3,8,Shared2
Top_SNPs,n100/run95,GWASpoly,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run95,GAPIT,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run95,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run96,MultiGWAS,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared2
Top_SNPs,n100/run96,GWASpoly,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run96,GAPIT,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run96,PLINK,0.1,0.976923076923077,0.0230769230769231,1,381,9,9,Shared2
Top_SNPs,n100/run97,MultiGWAS,0.3,0.987179487179487,0.0128205128205128,3,385,5,7,Shared2
Top_SNPs,n100/run97,GWASpoly,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run97,GAPIT,0.4,0.984615384615385,0.0153846153846154,4,384,6,6,Shared2
Top_SNPs,n100/run97,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run98,MultiGWAS,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared2
Top_SNPs,n100/run98,GWASpoly,0.1,0.976923076923077,0.0230769230769231,1,381,9,9,Shared2
Top_SNPs,n100/run98,GAPIT,0.3,0.982051282051282,0.0179487179487179,3,383,7,7,Shared2
Top_SNPs,n100/run98,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run99,MultiGWAS,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared2
Top_SNPs,n100/run99,GWASpoly,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run99,GAPIT,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Top_SNPs,n100/run99,PLINK,0.2,0.979487179487179,0.0205128205128205,2,382,8,8,Shared2
Significant_SNPs,n100/run1,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run1,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run1,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run1,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run10,MultiGWAS,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run10,GWASpoly,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run10,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run10,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run100,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run100,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run100,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run100,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run11,MultiGWAS,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run11,GWASpoly,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared2
Significant_SNPs,n100/run11,GAPIT,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run11,PLINK,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run12,MultiGWAS,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run12,GWASpoly,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run12,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run12,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run13,MultiGWAS,0.4,0.997435897435897,0.00256410256410256,4,389,1,6,Shared2
Significant_SNPs,n100/run13,GWASpoly,0.4,0.997435897435897,0.00256410256410256,4,389,1,6,Shared2
Significant_SNPs,n100/run13,GAPIT,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run13,PLINK,0.4,0.997435897435897,0.00256410256410256,4,389,1,6,Shared2
Significant_SNPs,n100/run14,MultiGWAS,0.4,1,0,4,390,0,6,Shared2
Significant_SNPs,n100/run14,GWASpoly,0.4,1,0,4,390,0,6,Shared2
Significant_SNPs,n100/run14,GAPIT,0.4,1,0,4,390,0,6,Shared2
Significant_SNPs,n100/run14,PLINK,0.4,0.994871794871795,0.00512820512820513,4,388,2,6,Shared2
Significant_SNPs,n100/run15,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run15,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run15,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run15,PLINK,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared2
Significant_SNPs,n100/run16,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run16,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run16,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run16,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run17,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run17,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run17,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run17,PLINK,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared2
Significant_SNPs,n100/run18,MultiGWAS,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run18,GWASpoly,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run18,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run18,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run19,MultiGWAS,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run19,GWASpoly,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run19,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run19,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run2,MultiGWAS,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run2,GWASpoly,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run2,GAPIT,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run2,PLINK,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared2
Significant_SNPs,n100/run20,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run20,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run20,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run20,PLINK,0.2,0.98974358974359,0.0102564102564103,2,386,4,8,Shared2
Significant_SNPs,n100/run21,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run21,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run21,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run21,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run22,MultiGWAS,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run22,GWASpoly,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run22,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run22,PLINK,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run23,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run23,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run23,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run23,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run24,MultiGWAS,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared2
Significant_SNPs,n100/run24,GWASpoly,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared2
Significant_SNPs,n100/run24,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run24,PLINK,0.1,0.98974358974359,0.0102564102564103,1,386,4,9,Shared2
Significant_SNPs,n100/run25,MultiGWAS,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run25,GWASpoly,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run25,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run25,PLINK,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run26,MultiGWAS,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run26,GWASpoly,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run26,GAPIT,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run26,PLINK,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared2
Significant_SNPs,n100/run27,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run27,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run27,GAPIT,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run27,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run28,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run28,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run28,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run28,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run29,MultiGWAS,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run29,GWASpoly,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run29,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run29,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run3,MultiGWAS,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run3,GWASpoly,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run3,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run3,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run30,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run30,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run30,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run30,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run31,MultiGWAS,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared2
Significant_SNPs,n100/run31,GWASpoly,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared2
Significant_SNPs,n100/run31,GAPIT,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run31,PLINK,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared2
Significant_SNPs,n100/run32,MultiGWAS,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared2
Significant_SNPs,n100/run32,GWASpoly,0.1,0.992307692307692,0.00769230769230769,1,387,3,9,Shared2
Significant_SNPs,n100/run32,GAPIT,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared2
Significant_SNPs,n100/run32,PLINK,0.1,0.994871794871795,0.00512820512820513,1,388,2,9,Shared2
Significant_SNPs,n100/run33,MultiGWAS,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run33,GWASpoly,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared2
Significant_SNPs,n100/run33,GAPIT,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run33,PLINK,0.1,0.992307692307692,0.00769230769230769,1,387,3,9,Shared2
Significant_SNPs,n100/run34,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run34,GWASpoly,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared2
Significant_SNPs,n100/run34,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run34,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run35,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run35,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run35,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run35,PLINK,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared2
Significant_SNPs,n100/run36,MultiGWAS,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run36,GWASpoly,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run36,GAPIT,0.3,1,0,3,390,0,7,Shared2
Significant_SNPs,n100/run36,PLINK,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared2
Significant_SNPs,n100/run37,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run37,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run37,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run37,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run38,MultiGWAS,0.3,0.98974358974359,0.0102564102564103,3,386,4,7,Shared2
Significant_SNPs,n100/run38,GWASpoly,0.3,0.98974358974359,0.0102564102564103,3,386,4,7,Shared2
Significant_SNPs,n100/run38,GAPIT,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared2
Significant_SNPs,n100/run38,PLINK,0.3,0.98974358974359,0.0102564102564103,3,386,4,7,Shared2
Significant_SNPs,n100/run39,MultiGWAS,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run39,GWASpoly,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run39,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run39,PLINK,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run4,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run4,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run4,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run4,PLINK,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared2
Significant_SNPs,n100/run40,MultiGWAS,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run40,GWASpoly,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run40,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run40,PLINK,0.2,0.994871794871795,0.00512820512820513,2,388,2,8,Shared2
Significant_SNPs,n100/run41,MultiGWAS,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run41,GWASpoly,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run41,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run41,PLINK,0.1,0.98974358974359,0.0102564102564103,1,386,4,9,Shared2
Significant_SNPs,n100/run42,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run42,GWASpoly,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared2
Significant_SNPs,n100/run42,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run42,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run43,MultiGWAS,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run43,GWASpoly,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run43,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run43,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run44,MultiGWAS,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared2
Significant_SNPs,n100/run44,GWASpoly,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared2
Significant_SNPs,n100/run44,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run44,PLINK,0.3,0.98974358974359,0.0102564102564103,3,386,4,7,Shared2
Significant_SNPs,n100/run45,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run45,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run45,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run45,PLINK,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run46,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run46,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run46,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run46,PLINK,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run47,MultiGWAS,0.1,0.997435897435897,0.00256410256410256,1,389,1,9,Shared2
Significant_SNPs,n100/run47,GWASpoly,0.2,0.997435897435897,0.00256410256410256,2,389,1,8,Shared2
Significant_SNPs,n100/run47,GAPIT,0.1,1,0,1,390,0,9,Shared2
Significant_SNPs,n100/run47,PLINK,0.1,0.992307692307692,0.00769230769230769,1,387,3,9,Shared2
Significant_SNPs,n100/run48,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run48,GWASpoly,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run48,GAPIT,0.2,1,0,2,390,0,8,Shared2
Significant_SNPs,n100/run48,PLINK,0.3,0.994871794871795,0.00512820512820513,3,388,2,7,Shared2
Significant_SNPs,n100/run49,MultiGWAS,0.2,1,0,2,390,0,8,Shared2
